child,parent_1,parent_2,parent_3
GEN=22_MEMBER=2269_PSO,GEN=21_MEMBER=2196_PSO,,
GEN=22_MEMBER=2270_PSO,GEN=19_MEMBER=1985_PSO,,
GEN=22_MEMBER=2271_PSO,GEN=17_MEMBER=1707_PSO,,
GEN=22_MEMBER=2272_PSO,GEN=17_MEMBER=1703_PSO,,
GEN=22_MEMBER=2273_PSO,GEN=21_MEMBER=2125_PSO,,
GEN=22_MEMBER=2274_PSO,GEN=19_MEMBER=1979_PSO,,
GEN=22_MEMBER=2275_PSO,GEN=21_MEMBER=2158_PSO,,
GEN=22_MEMBER=2276_PSO,GEN=20_MEMBER=2038_PSO,,
GEN=22_MEMBER=2277_PSO,GEN=18_MEMBER=1828_PSO,,
GEN=22_MEMBER=2278_PSO,GEN=20_MEMBER=2009_PSO,,
GEN=22_MEMBER=2279_PSO,GEN=16_MEMBER=1624_PSO,,
GEN=22_MEMBER=2280_PSO,GEN=19_MEMBER=1909_PSO,,
GEN=22_MEMBER=2281_PSO,GEN=20_MEMBER=2082_PSO,,
GEN=22_MEMBER=2282_PSO,GEN=20_MEMBER=2015_PSO,,
GEN=22_MEMBER=2283_PSO,GEN=16_MEMBER=1616_PSO,,
GEN=22_MEMBER=2284_PSO,GEN=15_MEMBER=1513_PSO,,
GEN=22_MEMBER=2285_PSO,GEN=20_MEMBER=2004_PSO,,
GEN=22_MEMBER=2286_PSO,GEN=17_MEMBER=1778_PSO,,
GEN=22_MEMBER=2287_PSO,GEN=21_MEMBER=2156_PSO,,
GEN=22_MEMBER=2288_PSO,GEN=16_MEMBER=1641_PSO,,
GEN=22_MEMBER=2289_PSO,GEN=20_MEMBER=2008_PSO,,
GEN=22_MEMBER=2290_PSO,GEN=20_MEMBER=2011_PSO,,
GEN=22_MEMBER=2291_PSO,GEN=17_MEMBER=1761_PSO,,
GEN=22_MEMBER=2292_PSO,GEN=14_MEMBER=1409_PSO,,
GEN=22_MEMBER=2293_PSO,GEN=18_MEMBER=1804_PSO,,
GEN=22_MEMBER=2294_PSO,GEN=20_MEMBER=2054_PSO,,
GEN=22_MEMBER=2295_PSO,GEN=17_MEMBER=1738_PSO,,
GEN=22_MEMBER=2296_PSO,GEN=21_MEMBER=2106_PSO,,
GEN=22_MEMBER=2297_PSO,GEN=19_MEMBER=1942_PSO,,
GEN=22_MEMBER=2298_PSO,GEN=12_MEMBER=1285_PSO,,
GEN=22_MEMBER=2299_PSO,GEN=15_MEMBER=1524_PSO,,
GEN=23_MEMBER=2300_PSO,GEN=21_MEMBER=2165_PSO,,
GEN=23_MEMBER=2301_PSO,GEN=17_MEMBER=1790_PSO,,
GEN=23_MEMBER=2302_PSO,GEN=22_MEMBER=2226_PSO,,
GEN=23_MEMBER=2303_PSO,GEN=19_MEMBER=1917_PSO,,
GEN=23_MEMBER=2304_PSO,GEN=21_MEMBER=2166_PSO,,
GEN=23_MEMBER=2305_PSO,GEN=21_MEMBER=2181_PSO,,
GEN=23_MEMBER=2306_PSO,GEN=19_MEMBER=1905_PSO,,
GEN=23_MEMBER=2307_PSO,GEN=17_MEMBER=1733_PSO,,
GEN=23_MEMBER=2308_PSO,GEN=21_MEMBER=2188_PSO,,
GEN=23_MEMBER=2309_PSO,GEN=19_MEMBER=1968_PSO,,
GEN=23_MEMBER=2310_PSO,GEN=22_MEMBER=2209_PSO,,
GEN=23_MEMBER=2311_PSO,GEN=21_MEMBER=2122_PSO,,
GEN=23_MEMBER=2312_PSO,GEN=22_MEMBER=2243_PSO,,
GEN=23_MEMBER=2313_PSO,GEN=20_MEMBER=2028_PSO,,
GEN=23_MEMBER=2314_PSO,GEN=19_MEMBER=1934_PSO,,
GEN=23_MEMBER=2315_PSO,GEN=20_MEMBER=2069_PSO,,
GEN=23_MEMBER=2316_PSO,GEN=22_MEMBER=2211_PSO,,
GEN=23_MEMBER=2317_PSO,GEN=22_MEMBER=2232_PSO,,
GEN=23_MEMBER=2318_PSO,GEN=20_MEMBER=2040_PSO,,
GEN=23_MEMBER=2319_PSO,GEN=22_MEMBER=2245_PSO,,
GEN=23_MEMBER=2320_PSO,GEN=22_MEMBER=2205_PSO,,
GEN=23_MEMBER=2321_PSO,GEN=21_MEMBER=2104_PSO,,
GEN=23_MEMBER=2322_PSO,GEN=18_MEMBER=1884_PSO,,
GEN=23_MEMBER=2323_PSO,GEN=18_MEMBER=1881_PSO,,
GEN=23_MEMBER=2324_PSO,GEN=22_MEMBER=2261_PSO,,
GEN=23_MEMBER=2325_PSO,GEN=21_MEMBER=2152_PSO,,
GEN=23_MEMBER=2326_PSO,GEN=21_MEMBER=2170_PSO,,
GEN=23_MEMBER=2327_PSO,GEN=19_MEMBER=1957_PSO,,
GEN=23_MEMBER=2328_PSO,GEN=16_MEMBER=1620_PSO,,
GEN=23_MEMBER=2329_PSO,GEN=16_MEMBER=1678_PSO,,
GEN=23_MEMBER=2330_PSO,GEN=19_MEMBER=1997_PSO,,
GEN=23_MEMBER=2331_PSO,GEN=21_MEMBER=2102_PSO,,
GEN=23_MEMBER=2332_PSO,GEN=19_MEMBER=1969_PSO,,
GEN=23_MEMBER=2333_PSO,GEN=13_MEMBER=1373_PSO,,
GEN=23_MEMBER=2334_PSO,GEN=22_MEMBER=2250_PSO,,
GEN=23_MEMBER=2335_PSO,GEN=19_MEMBER=1919_PSO,,
GEN=23_MEMBER=2336_PSO,GEN=21_MEMBER=2167_PSO,,
GEN=23_MEMBER=2337_PSO,GEN=22_MEMBER=2223_PSO,,
GEN=23_MEMBER=2338_PSO,GEN=20_MEMBER=2046_PSO,,
GEN=23_MEMBER=2339_PSO,GEN=19_MEMBER=1901_PSO,,
GEN=23_MEMBER=2340_PSO,GEN=19_MEMBER=1956_PSO,,
GEN=23_MEMBER=2341_PSO,GEN=20_MEMBER=2093_PSO,,
GEN=23_MEMBER=2342_PSO,GEN=22_MEMBER=2290_PSO,,
GEN=23_MEMBER=2343_PSO,GEN=22_MEMBER=2263_PSO,,
GEN=23_MEMBER=2344_PSO,GEN=21_MEMBER=2142_PSO,,
GEN=23_MEMBER=2345_PSO,GEN=20_MEMBER=2081_PSO,,
GEN=23_MEMBER=2346_PSO,GEN=18_MEMBER=1801_PSO,,
GEN=23_MEMBER=2347_PSO,GEN=21_MEMBER=2109_PSO,,
GEN=23_MEMBER=2348_PSO,GEN=22_MEMBER=2255_PSO,,
GEN=23_MEMBER=2349_PSO,GEN=22_MEMBER=2298_PSO,,
GEN=23_MEMBER=2350_PSO,GEN=13_MEMBER=1353_PSO,,
GEN=23_MEMBER=2351_PSO,GEN=18_MEMBER=1873_PSO,,
GEN=23_MEMBER=2352_PSO,GEN=18_MEMBER=1894_PSO,,
GEN=23_MEMBER=2353_PSO,GEN=22_MEMBER=2287_PSO,,
GEN=23_MEMBER=2354_PSO,GEN=19_MEMBER=1955_PSO,,
GEN=23_MEMBER=2355_PSO,GEN=22_MEMBER=2204_PSO,,
GEN=23_MEMBER=2356_PSO,GEN=18_MEMBER=1818_PSO,,
GEN=23_MEMBER=2357_PSO,GEN=19_MEMBER=1922_PSO,,
GEN=23_MEMBER=2358_PSO,GEN=19_MEMBER=1932_PSO,,
GEN=23_MEMBER=2359_PSO,GEN=19_MEMBER=1953_PSO,,
GEN=23_MEMBER=2360_PSO,GEN=17_MEMBER=1736_PSO,,
GEN=23_MEMBER=2361_PSO,GEN=22_MEMBER=2275_PSO,,
GEN=23_MEMBER=2362_PSO,GEN=21_MEMBER=2129_PSO,,
GEN=23_MEMBER=2363_PSO,GEN=16_MEMBER=1699_PSO,,
GEN=23_MEMBER=2364_PSO,GEN=14_MEMBER=1466_PSO,,
GEN=23_MEMBER=2365_PSO,GEN=12_MEMBER=1281_PSO,,
GEN=23_MEMBER=2366_PSO,GEN=19_MEMBER=1981_PSO,,
GEN=23_MEMBER=2367_PSO,GEN=20_MEMBER=2073_PSO,,
GEN=23_MEMBER=2368_PSO,GEN=21_MEMBER=2154_PSO,,
GEN=23_MEMBER=2369_PSO,GEN=22_MEMBER=2231_PSO,,
GEN=23_MEMBER=2370_PSO,GEN=21_MEMBER=2160_PSO,,
GEN=23_MEMBER=2371_PSO,GEN=21_MEMBER=2192_PSO,,
GEN=23_MEMBER=2372_PSO,GEN=14_MEMBER=1488_PSO,,
GEN=23_MEMBER=2373_PSO,GEN=20_MEMBER=2014_PSO,,
GEN=23_MEMBER=2374_PSO,GEN=17_MEMBER=1700_PSO,,
GEN=23_MEMBER=2375_PSO,GEN=14_MEMBER=1462_PSO,,
GEN=23_MEMBER=2376_PSO,GEN=22_MEMBER=2217_PSO,,
GEN=23_MEMBER=2377_PSO,GEN=18_MEMBER=1803_PSO,,
GEN=23_MEMBER=2378_PSO,GEN=22_MEMBER=2272_PSO,,
GEN=23_MEMBER=2379_PSO,GEN=20_MEMBER=2077_PSO,,
GEN=23_MEMBER=2380_PSO,GEN=19_MEMBER=1902_PSO,,
GEN=23_MEMBER=2381_PSO,GEN=21_MEMBER=2117_PSO,,
GEN=23_MEMBER=2382_PSO,GEN=20_MEMBER=2034_PSO,,
GEN=23_MEMBER=2383_PSO,GEN=22_MEMBER=2200_PSO,,
GEN=23_MEMBER=2384_PSO,GEN=22_MEMBER=2242_PSO,,
GEN=23_MEMBER=2385_PSO,GEN=20_MEMBER=2060_PSO,,
GEN=23_MEMBER=2386_PSO,GEN=21_MEMBER=2144_PSO,,
GEN=23_MEMBER=2387_PSO,GEN=19_MEMBER=1978_PSO,,
GEN=23_MEMBER=2388_PSO,GEN=16_MEMBER=1658_PSO,,
GEN=23_MEMBER=2389_PSO,GEN=20_MEMBER=2005_PSO,,
GEN=23_MEMBER=2390_PSO,GEN=21_MEMBER=2105_PSO,,
GEN=23_MEMBER=2391_PSO,GEN=22_MEMBER=2251_PSO,,
GEN=23_MEMBER=2392_PSO,GEN=21_MEMBER=2196_PSO,,
GEN=23_MEMBER=2393_PSO,GEN=19_MEMBER=1985_PSO,,
GEN=23_MEMBER=2394_PSO,GEN=17_MEMBER=1707_PSO,,
GEN=23_MEMBER=2395_PSO,GEN=17_MEMBER=1703_PSO,,
GEN=23_MEMBER=2396_PSO,GEN=21_MEMBER=2125_PSO,,
GEN=23_MEMBER=2397_PSO,GEN=19_MEMBER=1979_PSO,,
GEN=23_MEMBER=2398_PSO,GEN=21_MEMBER=2158_PSO,,
GEN=23_MEMBER=2399_PSO,GEN=20_MEMBER=2038_PSO,,
GEN=24_MEMBER=2400_PSO,GEN=21_MEMBER=2165_PSO,,
GEN=24_MEMBER=2401_PSO,GEN=17_MEMBER=1790_PSO,,
GEN=24_MEMBER=2402_PSO,GEN=22_MEMBER=2226_PSO,,
GEN=24_MEMBER=2403_PSO,GEN=19_MEMBER=1917_PSO,,
GEN=24_MEMBER=2404_PSO,GEN=21_MEMBER=2166_PSO,,
GEN=24_MEMBER=2405_PSO,GEN=21_MEMBER=2181_PSO,,
GEN=24_MEMBER=2406_PSO,GEN=19_MEMBER=1905_PSO,,
GEN=24_MEMBER=2407_PSO,GEN=17_MEMBER=1733_PSO,,
GEN=24_MEMBER=2408_PSO,GEN=21_MEMBER=2188_PSO,,
GEN=24_MEMBER=2409_PSO,GEN=19_MEMBER=1968_PSO,,
GEN=24_MEMBER=2410_PSO,GEN=22_MEMBER=2209_PSO,,
GEN=24_MEMBER=2411_PSO,GEN=21_MEMBER=2122_PSO,,
GEN=24_MEMBER=2412_PSO,GEN=23_MEMBER=2324_PSO,,
GEN=24_MEMBER=2413_PSO,GEN=23_MEMBER=2351_PSO,,
GEN=24_MEMBER=2414_PSO,GEN=22_MEMBER=2243_PSO,,
GEN=24_MEMBER=2415_PSO,GEN=20_MEMBER=2028_PSO,,
GEN=24_MEMBER=2416_PSO,GEN=19_MEMBER=1934_PSO,,
GEN=24_MEMBER=2417_PSO,GEN=20_MEMBER=2069_PSO,,
GEN=24_MEMBER=2418_PSO,GEN=22_MEMBER=2211_PSO,,
GEN=24_MEMBER=2419_PSO,GEN=22_MEMBER=2232_PSO,,
GEN=24_MEMBER=2420_PSO,GEN=23_MEMBER=2370_PSO,,
GEN=24_MEMBER=2421_PSO,GEN=20_MEMBER=2040_PSO,,
GEN=24_MEMBER=2422_PSO,GEN=22_MEMBER=2245_PSO,,
GEN=24_MEMBER=2423_PSO,GEN=22_MEMBER=2205_PSO,,
GEN=24_MEMBER=2424_PSO,GEN=23_MEMBER=2325_PSO,,
GEN=24_MEMBER=2425_PSO,GEN=23_MEMBER=2373_PSO,,
GEN=24_MEMBER=2426_PSO,GEN=21_MEMBER=2104_PSO,,
GEN=24_MEMBER=2427_PSO,GEN=18_MEMBER=1884_PSO,,
GEN=24_MEMBER=2428_PSO,GEN=18_MEMBER=1881_PSO,,
GEN=24_MEMBER=2429_PSO,GEN=22_MEMBER=2261_PSO,,
GEN=24_MEMBER=2430_PSO,GEN=21_MEMBER=2152_PSO,,
GEN=24_MEMBER=2431_PSO,GEN=21_MEMBER=2170_PSO,,
GEN=24_MEMBER=2432_PSO,GEN=23_MEMBER=2330_PSO,,
GEN=24_MEMBER=2433_PSO,GEN=19_MEMBER=1957_PSO,,
GEN=24_MEMBER=2434_PSO,GEN=16_MEMBER=1620_PSO,,
GEN=24_MEMBER=2435_PSO,GEN=16_MEMBER=1678_PSO,,
GEN=24_MEMBER=2436_PSO,GEN=19_MEMBER=1997_PSO,,
GEN=24_MEMBER=2437_PSO,GEN=21_MEMBER=2102_PSO,,
GEN=24_MEMBER=2438_PSO,GEN=19_MEMBER=1969_PSO,,
GEN=24_MEMBER=2439_PSO,GEN=13_MEMBER=1373_PSO,,
GEN=24_MEMBER=2440_PSO,GEN=23_MEMBER=2381_PSO,,
GEN=24_MEMBER=2441_PSO,GEN=22_MEMBER=2250_PSO,,
GEN=24_MEMBER=2442_PSO,GEN=19_MEMBER=1919_PSO,,
GEN=24_MEMBER=2443_PSO,GEN=21_MEMBER=2167_PSO,,
GEN=24_MEMBER=2444_PSO,GEN=22_MEMBER=2223_PSO,,
GEN=24_MEMBER=2445_PSO,GEN=20_MEMBER=2046_PSO,,
GEN=24_MEMBER=2446_PSO,GEN=19_MEMBER=1901_PSO,,
GEN=24_MEMBER=2447_PSO,GEN=19_MEMBER=1956_PSO,,
GEN=24_MEMBER=2448_PSO,GEN=23_MEMBER=2317_PSO,,
GEN=24_MEMBER=2449_PSO,GEN=20_MEMBER=2093_PSO,,
GEN=24_MEMBER=2450_PSO,GEN=22_MEMBER=2290_PSO,,
GEN=24_MEMBER=2451_PSO,GEN=23_MEMBER=2305_PSO,,
GEN=24_MEMBER=2452_PSO,GEN=22_MEMBER=2263_PSO,,
GEN=24_MEMBER=2453_PSO,GEN=21_MEMBER=2142_PSO,,
GEN=24_MEMBER=2454_PSO,GEN=23_MEMBER=2334_PSO,,
GEN=24_MEMBER=2455_PSO,GEN=20_MEMBER=2081_PSO,,
GEN=24_MEMBER=2456_PSO,GEN=18_MEMBER=1801_PSO,,
GEN=24_MEMBER=2457_PSO,GEN=23_MEMBER=2321_PSO,,
GEN=24_MEMBER=2458_PSO,GEN=21_MEMBER=2109_PSO,,
GEN=24_MEMBER=2459_PSO,GEN=22_MEMBER=2255_PSO,,
GEN=24_MEMBER=2460_PSO,GEN=22_MEMBER=2298_PSO,,
GEN=24_MEMBER=2461_PSO,GEN=13_MEMBER=1353_PSO,,
GEN=24_MEMBER=2462_PSO,GEN=23_MEMBER=2383_PSO,,
GEN=24_MEMBER=2463_PSO,GEN=18_MEMBER=1873_PSO,,
GEN=24_MEMBER=2464_PSO,GEN=18_MEMBER=1894_PSO,,
GEN=24_MEMBER=2465_PSO,GEN=22_MEMBER=2287_PSO,,
GEN=24_MEMBER=2466_PSO,GEN=19_MEMBER=1955_PSO,,
GEN=24_MEMBER=2467_PSO,GEN=23_MEMBER=2302_PSO,,
GEN=24_MEMBER=2468_PSO,GEN=22_MEMBER=2204_PSO,,
GEN=24_MEMBER=2469_PSO,GEN=18_MEMBER=1818_PSO,,
GEN=24_MEMBER=2470_PSO,GEN=19_MEMBER=1922_PSO,,
GEN=24_MEMBER=2471_PSO,GEN=23_MEMBER=2398_PSO,,
GEN=24_MEMBER=2472_PSO,GEN=19_MEMBER=1932_PSO,,
GEN=24_MEMBER=2473_PSO,GEN=19_MEMBER=1953_PSO,,
GEN=24_MEMBER=2474_PSO,GEN=23_MEMBER=2377_PSO,,
GEN=24_MEMBER=2475_PSO,GEN=17_MEMBER=1736_PSO,,
GEN=24_MEMBER=2476_PSO,GEN=22_MEMBER=2275_PSO,,
GEN=24_MEMBER=2477_PSO,GEN=21_MEMBER=2129_PSO,,
GEN=24_MEMBER=2478_PSO,GEN=16_MEMBER=1699_PSO,,
GEN=24_MEMBER=2479_PSO,GEN=14_MEMBER=1466_PSO,,
GEN=24_MEMBER=2480_PSO,GEN=12_MEMBER=1281_PSO,,
GEN=24_MEMBER=2481_PSO,GEN=23_MEMBER=2362_PSO,,
GEN=24_MEMBER=2482_PSO,GEN=19_MEMBER=1981_PSO,,
GEN=24_MEMBER=2483_PSO,GEN=20_MEMBER=2073_PSO,,
GEN=24_MEMBER=2484_PSO,GEN=21_MEMBER=2154_PSO,,
GEN=24_MEMBER=2485_PSO,GEN=22_MEMBER=2231_PSO,,
GEN=24_MEMBER=2486_PSO,GEN=21_MEMBER=2160_PSO,,
GEN=24_MEMBER=2487_PSO,GEN=23_MEMBER=2310_PSO,,
GEN=24_MEMBER=2488_PSO,GEN=23_MEMBER=2392_PSO,,
GEN=24_MEMBER=2489_PSO,GEN=21_MEMBER=2192_PSO,,
GEN=24_MEMBER=2490_PSO,GEN=14_MEMBER=1488_PSO,,
GEN=24_MEMBER=2491_PSO,GEN=23_MEMBER=2378_PSO,,
GEN=24_MEMBER=2492_PSO,GEN=20_MEMBER=2014_PSO,,
GEN=24_MEMBER=2493_PSO,GEN=17_MEMBER=1700_PSO,,
GEN=24_MEMBER=2494_PSO,GEN=14_MEMBER=1462_PSO,,
GEN=24_MEMBER=2495_PSO,GEN=22_MEMBER=2217_PSO,,
GEN=24_MEMBER=2496_PSO,GEN=23_MEMBER=2304_PSO,,
GEN=24_MEMBER=2497_PSO,GEN=18_MEMBER=1803_PSO,,
GEN=24_MEMBER=2498_PSO,GEN=22_MEMBER=2272_PSO,,
GEN=24_MEMBER=2499_PSO,GEN=20_MEMBER=2077_PSO,,
