child,parent_1,parent_2,parent_3
GEN=61_MEMBER=12179_PSO,GEN=50_MEMBER=9997_PSO,,
GEN=61_MEMBER=12181_PSO,GEN=59_MEMBER=11767_PSO,,
GEN=61_MEMBER=12183_PSO,GEN=60_MEMBER=11917_PSO,,
GEN=61_MEMBER=12185_PSO,GEN=56_MEMBER=11289_PSO,,
GEN=61_MEMBER=12187_PSO,GEN=59_MEMBER=11895_PSO,,
GEN=61_MEMBER=12189_PSO,GEN=60_MEMBER=12013_PSO,,
GEN=61_MEMBER=12191_PSO,GEN=60_MEMBER=12015_PSO,,
GEN=61_MEMBER=12193_PSO,GEN=60_MEMBER=12001_PSO,,
GEN=61_MEMBER=12195_PSO,GEN=60_MEMBER=11935_PSO,,
GEN=61_MEMBER=12197_PSO,GEN=59_MEMBER=11881_PSO,,
GEN=61_MEMBER=12199_PSO,GEN=60_MEMBER=11919_PSO,,
GEN=61_MEMBER=12201_PSO,GEN=60_MEMBER=11905_PSO,,
GEN=61_MEMBER=12203_PSO,GEN=60_MEMBER=12075_PSO,,
GEN=61_MEMBER=12205_PSO,GEN=60_MEMBER=12005_PSO,,
GEN=61_MEMBER=12207_PSO,GEN=59_MEMBER=11841_PSO,,
GEN=61_MEMBER=12209_PSO,GEN=59_MEMBER=11883_PSO,,
GEN=61_MEMBER=12211_PSO,GEN=59_MEMBER=11709_PSO,,
GEN=61_MEMBER=12213_PSO,GEN=57_MEMBER=11437_PSO,,
GEN=61_MEMBER=12215_PSO,GEN=60_MEMBER=11901_PSO,,
GEN=61_MEMBER=12217_PSO,GEN=58_MEMBER=11613_PSO,,
GEN=61_MEMBER=12219_PSO,GEN=47_MEMBER=9303_PSO,,
GEN=61_MEMBER=12221_PSO,GEN=59_MEMBER=11851_PSO,,
GEN=61_MEMBER=12223_PSO,GEN=57_MEMBER=11303_PSO,,
GEN=61_MEMBER=12225_PSO,GEN=53_MEMBER=10625_PSO,,
GEN=61_MEMBER=12227_PSO,GEN=60_MEMBER=12025_PSO,,
GEN=61_MEMBER=12229_PSO,GEN=59_MEMBER=11775_PSO,,
GEN=61_MEMBER=12231_PSO,GEN=60_MEMBER=11907_PSO,,
GEN=61_MEMBER=12233_PSO,GEN=59_MEMBER=11857_PSO,,
GEN=61_MEMBER=12235_PSO,GEN=56_MEMBER=11287_PSO,,
GEN=61_MEMBER=12237_PSO,GEN=57_MEMBER=11451_PSO,,
GEN=61_MEMBER=12239_PSO,GEN=60_MEMBER=11913_PSO,,
GEN=61_MEMBER=12241_PSO,GEN=60_MEMBER=12035_PSO,,
GEN=61_MEMBER=12243_PSO,GEN=60_MEMBER=12063_PSO,,
GEN=61_MEMBER=12245_PSO,GEN=56_MEMBER=11205_PSO,,
GEN=61_MEMBER=12247_PSO,GEN=60_MEMBER=11981_PSO,,
GEN=61_MEMBER=12249_PSO,GEN=60_MEMBER=11937_PSO,,
GEN=61_MEMBER=12251_PSO,GEN=58_MEMBER=11563_PSO,,
GEN=61_MEMBER=12253_PSO,GEN=58_MEMBER=11537_PSO,,
GEN=61_MEMBER=12255_PSO,GEN=60_MEMBER=12067_PSO,,
GEN=61_MEMBER=12257_PSO,GEN=58_MEMBER=11665_PSO,,
GEN=61_MEMBER=12259_PSO,GEN=59_MEMBER=11833_PSO,,
GEN=61_MEMBER=12261_PSO,GEN=60_MEMBER=12053_PSO,,
GEN=61_MEMBER=12263_PSO,GEN=60_MEMBER=12019_PSO,,
GEN=61_MEMBER=12265_PSO,GEN=50_MEMBER=10051_PSO,,
GEN=61_MEMBER=12267_PSO,GEN=58_MEMBER=11629_PSO,,
GEN=61_MEMBER=12269_PSO,GEN=60_MEMBER=12093_PSO,,
GEN=61_MEMBER=12271_PSO,GEN=59_MEMBER=11899_PSO,,
GEN=61_MEMBER=12273_PSO,GEN=56_MEMBER=11277_PSO,,
GEN=61_MEMBER=12275_PSO,GEN=58_MEMBER=11691_PSO,,
GEN=61_MEMBER=12277_PSO,GEN=59_MEMBER=11867_PSO,,
GEN=61_MEMBER=12279_PSO,GEN=55_MEMBER=10997_PSO,,
GEN=61_MEMBER=12281_PSO,GEN=59_MEMBER=11877_PSO,,
GEN=61_MEMBER=12283_PSO,GEN=53_MEMBER=10677_PSO,,
GEN=61_MEMBER=12285_PSO,GEN=55_MEMBER=10973_PSO,,
GEN=61_MEMBER=12287_PSO,GEN=55_MEMBER=11037_PSO,,
GEN=61_MEMBER=12289_PSO,GEN=56_MEMBER=11259_PSO,,
GEN=61_MEMBER=12291_PSO,GEN=59_MEMBER=11889_PSO,,
GEN=61_MEMBER=12293_PSO,GEN=56_MEMBER=11219_PSO,,
GEN=61_MEMBER=12295_PSO,GEN=57_MEMBER=11495_PSO,,
GEN=61_MEMBER=12297_PSO,GEN=56_MEMBER=11129_PSO,,
GEN=61_MEMBER=12299_PSO,GEN=53_MEMBER=10609_PSO,,
GEN=62_MEMBER=12301_PSO,GEN=61_MEMBER=12291_PSO,,
GEN=62_MEMBER=12303_PSO,GEN=61_MEMBER=12223_PSO,,
GEN=62_MEMBER=12305_PSO,GEN=61_MEMBER=12297_PSO,,
GEN=62_MEMBER=12307_PSO,GEN=61_MEMBER=12277_PSO,,
GEN=62_MEMBER=12309_PSO,GEN=61_MEMBER=12145_PSO,,
GEN=62_MEMBER=12311_PSO,GEN=60_MEMBER=11967_PSO,,
GEN=62_MEMBER=12313_PSO,GEN=61_MEMBER=12261_PSO,,
GEN=62_MEMBER=12315_PSO,GEN=61_MEMBER=12171_PSO,,
GEN=62_MEMBER=12317_PSO,GEN=61_MEMBER=12249_PSO,,
GEN=62_MEMBER=12319_PSO,GEN=60_MEMBER=12099_PSO,,
GEN=62_MEMBER=12321_PSO,GEN=59_MEMBER=11791_PSO,,
GEN=62_MEMBER=12323_PSO,GEN=61_MEMBER=12213_PSO,,
GEN=62_MEMBER=12325_PSO,GEN=61_MEMBER=12207_PSO,,
GEN=62_MEMBER=12327_PSO,GEN=61_MEMBER=12263_PSO,,
GEN=62_MEMBER=12329_PSO,GEN=60_MEMBER=11921_PSO,,
GEN=62_MEMBER=12331_PSO,GEN=60_MEMBER=12097_PSO,,
GEN=62_MEMBER=12333_PSO,GEN=60_MEMBER=12069_PSO,,
GEN=62_MEMBER=12335_PSO,GEN=61_MEMBER=12255_PSO,,
GEN=62_MEMBER=12337_PSO,GEN=61_MEMBER=12299_PSO,,
GEN=62_MEMBER=12339_PSO,GEN=61_MEMBER=12267_PSO,,
GEN=62_MEMBER=12341_PSO,GEN=59_MEMBER=11761_PSO,,
GEN=62_MEMBER=12343_PSO,GEN=61_MEMBER=12265_PSO,,
GEN=62_MEMBER=12345_PSO,GEN=58_MEMBER=11609_PSO,,
GEN=62_MEMBER=12347_PSO,GEN=61_MEMBER=12109_PSO,,
GEN=62_MEMBER=12349_PSO,GEN=61_MEMBER=12257_PSO,,
GEN=62_MEMBER=12351_PSO,GEN=61_MEMBER=12281_PSO,,
GEN=62_MEMBER=12353_PSO,GEN=61_MEMBER=12243_PSO,,
GEN=62_MEMBER=12355_PSO,GEN=61_MEMBER=12155_PSO,,
GEN=62_MEMBER=12357_PSO,GEN=61_MEMBER=12113_PSO,,
GEN=62_MEMBER=12359_PSO,GEN=60_MEMBER=11983_PSO,,
GEN=62_MEMBER=12361_PSO,GEN=61_MEMBER=12191_PSO,,
GEN=62_MEMBER=12363_PSO,GEN=60_MEMBER=11957_PSO,,
GEN=62_MEMBER=12365_PSO,GEN=60_MEMBER=12047_PSO,,
GEN=62_MEMBER=12367_PSO,GEN=57_MEMBER=11449_PSO,,
GEN=62_MEMBER=12369_PSO,GEN=59_MEMBER=11887_PSO,,
GEN=62_MEMBER=12371_PSO,GEN=59_MEMBER=11755_PSO,,
GEN=62_MEMBER=12373_PSO,GEN=61_MEMBER=12295_PSO,,
GEN=62_MEMBER=12375_PSO,GEN=59_MEMBER=11879_PSO,,
GEN=62_MEMBER=12377_PSO,GEN=61_MEMBER=12167_PSO,,
GEN=62_MEMBER=12379_PSO,GEN=50_MEMBER=9997_PSO,,
GEN=62_MEMBER=12381_PSO,GEN=61_MEMBER=12241_PSO,,
GEN=62_MEMBER=12383_PSO,GEN=60_MEMBER=11917_PSO,,
GEN=62_MEMBER=12385_PSO,GEN=61_MEMBER=12139_PSO,,
GEN=62_MEMBER=12387_PSO,GEN=61_MEMBER=12147_PSO,,
GEN=62_MEMBER=12389_PSO,GEN=60_MEMBER=12013_PSO,,
GEN=62_MEMBER=12391_PSO,GEN=61_MEMBER=12259_PSO,,
GEN=62_MEMBER=12393_PSO,GEN=61_MEMBER=12271_PSO,,
GEN=62_MEMBER=12395_PSO,GEN=61_MEMBER=12175_PSO,,
GEN=62_MEMBER=12397_PSO,GEN=59_MEMBER=11881_PSO,,
GEN=62_MEMBER=12399_PSO,GEN=60_MEMBER=11919_PSO,,
GEN=62_MEMBER=12401_PSO,GEN=61_MEMBER=12161_PSO,,
GEN=62_MEMBER=12403_PSO,GEN=60_MEMBER=12075_PSO,,
GEN=62_MEMBER=12405_PSO,GEN=61_MEMBER=12183_PSO,,
GEN=62_MEMBER=12407_PSO,GEN=59_MEMBER=11841_PSO,,
GEN=62_MEMBER=12409_PSO,GEN=59_MEMBER=11883_PSO,,
GEN=62_MEMBER=12411_PSO,GEN=59_MEMBER=11709_PSO,,
GEN=62_MEMBER=12413_PSO,GEN=61_MEMBER=12101_PSO,,
GEN=62_MEMBER=12415_PSO,GEN=60_MEMBER=11901_PSO,,
GEN=62_MEMBER=12417_PSO,GEN=61_MEMBER=12151_PSO,,
GEN=62_MEMBER=12419_PSO,GEN=47_MEMBER=9303_PSO,,
GEN=62_MEMBER=12421_PSO,GEN=59_MEMBER=11851_PSO,,
GEN=62_MEMBER=12423_PSO,GEN=61_MEMBER=12293_PSO,,
GEN=62_MEMBER=12425_PSO,GEN=53_MEMBER=10625_PSO,,
GEN=62_MEMBER=12427_PSO,GEN=60_MEMBER=12025_PSO,,
GEN=62_MEMBER=12429_PSO,GEN=61_MEMBER=12211_PSO,,
GEN=62_MEMBER=12431_PSO,GEN=60_MEMBER=11907_PSO,,
GEN=62_MEMBER=12433_PSO,GEN=59_MEMBER=11857_PSO,,
GEN=62_MEMBER=12435_PSO,GEN=61_MEMBER=12221_PSO,,
GEN=62_MEMBER=12437_PSO,GEN=57_MEMBER=11451_PSO,,
GEN=62_MEMBER=12439_PSO,GEN=60_MEMBER=11913_PSO,,
GEN=62_MEMBER=12441_PSO,GEN=60_MEMBER=12035_PSO,,
GEN=62_MEMBER=12443_PSO,GEN=61_MEMBER=12289_PSO,,
GEN=62_MEMBER=12445_PSO,GEN=56_MEMBER=11205_PSO,,
GEN=62_MEMBER=12447_PSO,GEN=61_MEMBER=12231_PSO,,
GEN=62_MEMBER=12449_PSO,GEN=60_MEMBER=11937_PSO,,
GEN=62_MEMBER=12451_PSO,GEN=58_MEMBER=11563_PSO,,
GEN=62_MEMBER=12453_PSO,GEN=58_MEMBER=11537_PSO,,
GEN=62_MEMBER=12455_PSO,GEN=61_MEMBER=12227_PSO,,
GEN=62_MEMBER=12457_PSO,GEN=58_MEMBER=11665_PSO,,
GEN=62_MEMBER=12459_PSO,GEN=59_MEMBER=11833_PSO,,
GEN=62_MEMBER=12461_PSO,GEN=60_MEMBER=12053_PSO,,
GEN=62_MEMBER=12463_PSO,GEN=60_MEMBER=12019_PSO,,
GEN=62_MEMBER=12465_PSO,GEN=50_MEMBER=10051_PSO,,
GEN=62_MEMBER=12467_PSO,GEN=58_MEMBER=11629_PSO,,
GEN=62_MEMBER=12469_PSO,GEN=60_MEMBER=12093_PSO,,
GEN=62_MEMBER=12471_PSO,GEN=61_MEMBER=12279_PSO,,
GEN=62_MEMBER=12473_PSO,GEN=56_MEMBER=11277_PSO,,
GEN=62_MEMBER=12475_PSO,GEN=61_MEMBER=12133_PSO,,
GEN=62_MEMBER=12477_PSO,GEN=59_MEMBER=11867_PSO,,
GEN=62_MEMBER=12479_PSO,GEN=55_MEMBER=10997_PSO,,
GEN=62_MEMBER=12481_PSO,GEN=61_MEMBER=12239_PSO,,
GEN=62_MEMBER=12483_PSO,GEN=53_MEMBER=10677_PSO,,
GEN=62_MEMBER=12485_PSO,GEN=55_MEMBER=10973_PSO,,
GEN=62_MEMBER=12487_PSO,GEN=55_MEMBER=11037_PSO,,
GEN=62_MEMBER=12489_PSO,GEN=56_MEMBER=11259_PSO,,
GEN=62_MEMBER=12491_PSO,GEN=59_MEMBER=11889_PSO,,
GEN=62_MEMBER=12493_PSO,GEN=56_MEMBER=11219_PSO,,
GEN=62_MEMBER=12495_PSO,GEN=57_MEMBER=11495_PSO,,
GEN=62_MEMBER=12497_PSO,GEN=61_MEMBER=12135_PSO,,
GEN=62_MEMBER=12499_PSO,GEN=53_MEMBER=10609_PSO,,
GEN=63_MEMBER=12501_PSO,GEN=62_MEMBER=12449_PSO,,
GEN=63_MEMBER=12503_PSO,GEN=62_MEMBER=12357_PSO,,
GEN=63_MEMBER=12505_PSO,GEN=62_MEMBER=12439_PSO,,
GEN=63_MEMBER=12507_PSO,GEN=62_MEMBER=12493_PSO,,
GEN=63_MEMBER=12509_PSO,GEN=62_MEMBER=12499_PSO,,
GEN=63_MEMBER=12511_PSO,GEN=62_MEMBER=12451_PSO,,
GEN=63_MEMBER=12513_PSO,GEN=62_MEMBER=12479_PSO,,
GEN=63_MEMBER=12515_PSO,GEN=62_MEMBER=12447_PSO,,
GEN=63_MEMBER=12517_PSO,GEN=62_MEMBER=12441_PSO,,
GEN=63_MEMBER=12519_PSO,GEN=62_MEMBER=12475_PSO,,
GEN=63_MEMBER=12521_PSO,GEN=62_MEMBER=12443_PSO,,
GEN=63_MEMBER=12523_PSO,GEN=62_MEMBER=12471_PSO,,
GEN=63_MEMBER=12525_PSO,GEN=62_MEMBER=12377_PSO,,
GEN=63_MEMBER=12527_PSO,GEN=62_MEMBER=12355_PSO,,
GEN=63_MEMBER=12529_PSO,GEN=60_MEMBER=11921_PSO,,
GEN=63_MEMBER=12531_PSO,GEN=62_MEMBER=12467_PSO,,
GEN=63_MEMBER=12533_PSO,GEN=62_MEMBER=12395_PSO,,
GEN=63_MEMBER=12535_PSO,GEN=62_MEMBER=12463_PSO,,
GEN=63_MEMBER=12537_PSO,GEN=62_MEMBER=12317_PSO,,
GEN=63_MEMBER=12539_PSO,GEN=61_MEMBER=12267_PSO,,
GEN=63_MEMBER=12541_PSO,GEN=62_MEMBER=12457_PSO,,
GEN=63_MEMBER=12543_PSO,GEN=62_MEMBER=12383_PSO,,
GEN=63_MEMBER=12545_PSO,GEN=58_MEMBER=11609_PSO,,
GEN=63_MEMBER=12547_PSO,GEN=61_MEMBER=12109_PSO,,
GEN=63_MEMBER=12549_PSO,GEN=62_MEMBER=12331_PSO,,
GEN=63_MEMBER=12551_PSO,GEN=62_MEMBER=12325_PSO,,
GEN=63_MEMBER=12553_PSO,GEN=62_MEMBER=12379_PSO,,
GEN=63_MEMBER=12555_PSO,GEN=61_MEMBER=12155_PSO,,
GEN=63_MEMBER=12557_PSO,GEN=62_MEMBER=12477_PSO,,
GEN=63_MEMBER=12559_PSO,GEN=62_MEMBER=12481_PSO,,
GEN=63_MEMBER=12561_PSO,GEN=62_MEMBER=12429_PSO,,
GEN=63_MEMBER=12563_PSO,GEN=60_MEMBER=11957_PSO,,
GEN=63_MEMBER=12565_PSO,GEN=60_MEMBER=12047_PSO,,
GEN=63_MEMBER=12567_PSO,GEN=57_MEMBER=11449_PSO,,
GEN=63_MEMBER=12569_PSO,GEN=59_MEMBER=11887_PSO,,
GEN=63_MEMBER=12571_PSO,GEN=59_MEMBER=11755_PSO,,
GEN=63_MEMBER=12573_PSO,GEN=62_MEMBER=12411_PSO,,
GEN=63_MEMBER=12575_PSO,GEN=62_MEMBER=12305_PSO,,
GEN=63_MEMBER=12577_PSO,GEN=61_MEMBER=12167_PSO,,
GEN=63_MEMBER=12579_PSO,GEN=62_MEMBER=12423_PSO,,
GEN=63_MEMBER=12581_PSO,GEN=62_MEMBER=12453_PSO,,
GEN=63_MEMBER=12583_PSO,GEN=62_MEMBER=12303_PSO,,
GEN=63_MEMBER=12585_PSO,GEN=61_MEMBER=12139_PSO,,
GEN=63_MEMBER=12587_PSO,GEN=62_MEMBER=12315_PSO,,
GEN=63_MEMBER=12589_PSO,GEN=60_MEMBER=12013_PSO,,
GEN=63_MEMBER=12591_PSO,GEN=62_MEMBER=12349_PSO,,
GEN=63_MEMBER=12593_PSO,GEN=61_MEMBER=12271_PSO,,
GEN=63_MEMBER=12595_PSO,GEN=62_MEMBER=12431_PSO,,
GEN=63_MEMBER=12597_PSO,GEN=62_MEMBER=12311_PSO,,
GEN=63_MEMBER=12599_PSO,GEN=62_MEMBER=12393_PSO,,
GEN=63_MEMBER=12601_PSO,GEN=61_MEMBER=12161_PSO,,
GEN=63_MEMBER=12603_PSO,GEN=60_MEMBER=12075_PSO,,
GEN=63_MEMBER=12605_PSO,GEN=61_MEMBER=12183_PSO,,
GEN=63_MEMBER=12607_PSO,GEN=59_MEMBER=11841_PSO,,
GEN=63_MEMBER=12609_PSO,GEN=59_MEMBER=11883_PSO,,
GEN=63_MEMBER=12611_PSO,GEN=59_MEMBER=11709_PSO,,
GEN=63_MEMBER=12613_PSO,GEN=61_MEMBER=12101_PSO,,
GEN=63_MEMBER=12615_PSO,GEN=62_MEMBER=12369_PSO,,
GEN=63_MEMBER=12617_PSO,GEN=62_MEMBER=12495_PSO,,
GEN=63_MEMBER=12619_PSO,GEN=47_MEMBER=9303_PSO,,
GEN=63_MEMBER=12621_PSO,GEN=59_MEMBER=11851_PSO,,
GEN=63_MEMBER=12623_PSO,GEN=62_MEMBER=12301_PSO,,
GEN=63_MEMBER=12625_PSO,GEN=62_MEMBER=12405_PSO,,
GEN=63_MEMBER=12627_PSO,GEN=62_MEMBER=12413_PSO,,
GEN=63_MEMBER=12629_PSO,GEN=62_MEMBER=12487_PSO,,
GEN=63_MEMBER=12631_PSO,GEN=60_MEMBER=11907_PSO,,
GEN=63_MEMBER=12633_PSO,GEN=59_MEMBER=11857_PSO,,
GEN=63_MEMBER=12635_PSO,GEN=62_MEMBER=12351_PSO,,
GEN=63_MEMBER=12637_PSO,GEN=57_MEMBER=11451_PSO,,
GEN=63_MEMBER=12639_PSO,GEN=60_MEMBER=11913_PSO,,
GEN=63_MEMBER=12641_PSO,GEN=60_MEMBER=12035_PSO,,
GEN=63_MEMBER=12643_PSO,GEN=62_MEMBER=12459_PSO,,
GEN=63_MEMBER=12645_PSO,GEN=56_MEMBER=11205_PSO,,
GEN=63_MEMBER=12647_PSO,GEN=61_MEMBER=12231_PSO,,
GEN=63_MEMBER=12649_PSO,GEN=60_MEMBER=11937_PSO,,
GEN=63_MEMBER=12651_PSO,GEN=58_MEMBER=11563_PSO,,
GEN=63_MEMBER=12653_PSO,GEN=62_MEMBER=12417_PSO,,
GEN=63_MEMBER=12655_PSO,GEN=62_MEMBER=12497_PSO,,
GEN=63_MEMBER=12657_PSO,GEN=58_MEMBER=11665_PSO,,
GEN=63_MEMBER=12659_PSO,GEN=59_MEMBER=11833_PSO,,
GEN=63_MEMBER=12661_PSO,GEN=62_MEMBER=12461_PSO,,
GEN=63_MEMBER=12663_PSO,GEN=60_MEMBER=12019_PSO,,
GEN=63_MEMBER=12665_PSO,GEN=62_MEMBER=12407_PSO,,
GEN=63_MEMBER=12667_PSO,GEN=58_MEMBER=11629_PSO,,
GEN=63_MEMBER=12669_PSO,GEN=60_MEMBER=12093_PSO,,
GEN=63_MEMBER=12671_PSO,GEN=61_MEMBER=12279_PSO,,
GEN=63_MEMBER=12673_PSO,GEN=56_MEMBER=11277_PSO,,
GEN=63_MEMBER=12675_PSO,GEN=61_MEMBER=12133_PSO,,
GEN=63_MEMBER=12677_PSO,GEN=59_MEMBER=11867_PSO,,
GEN=63_MEMBER=12679_PSO,GEN=55_MEMBER=10997_PSO,,
GEN=63_MEMBER=12681_PSO,GEN=61_MEMBER=12239_PSO,,
GEN=63_MEMBER=12683_PSO,GEN=53_MEMBER=10677_PSO,,
GEN=63_MEMBER=12685_PSO,GEN=55_MEMBER=10973_PSO,,
GEN=63_MEMBER=12687_PSO,GEN=55_MEMBER=11037_PSO,,
GEN=63_MEMBER=12689_PSO,GEN=56_MEMBER=11259_PSO,,
GEN=63_MEMBER=12691_PSO,GEN=59_MEMBER=11889_PSO,,
GEN=63_MEMBER=12693_PSO,GEN=56_MEMBER=11219_PSO,,
GEN=63_MEMBER=12695_PSO,GEN=62_MEMBER=12491_PSO,,
GEN=63_MEMBER=12697_PSO,GEN=61_MEMBER=12135_PSO,,
GEN=63_MEMBER=12699_PSO,GEN=62_MEMBER=12313_PSO,,
GEN=64_MEMBER=12701_PSO,GEN=63_MEMBER=12693_PSO,,
GEN=64_MEMBER=12703_PSO,GEN=63_MEMBER=12667_PSO,,
GEN=64_MEMBER=12705_PSO,GEN=63_MEMBER=12599_PSO,,
GEN=64_MEMBER=12707_PSO,GEN=63_MEMBER=12581_PSO,,
GEN=64_MEMBER=12709_PSO,GEN=63_MEMBER=12623_PSO,,
GEN=64_MEMBER=12711_PSO,GEN=63_MEMBER=12627_PSO,,
GEN=64_MEMBER=12713_PSO,GEN=63_MEMBER=12665_PSO,,
GEN=64_MEMBER=12715_PSO,GEN=63_MEMBER=12671_PSO,,
GEN=64_MEMBER=12717_PSO,GEN=62_MEMBER=12441_PSO,,
GEN=64_MEMBER=12719_PSO,GEN=63_MEMBER=12687_PSO,,
GEN=64_MEMBER=12721_PSO,GEN=63_MEMBER=12563_PSO,,
GEN=64_MEMBER=12723_PSO,GEN=63_MEMBER=12663_PSO,,
GEN=64_MEMBER=12725_PSO,GEN=63_MEMBER=12629_PSO,,
GEN=64_MEMBER=12727_PSO,GEN=63_MEMBER=12601_PSO,,
GEN=64_MEMBER=12729_PSO,GEN=63_MEMBER=12525_PSO,,
GEN=64_MEMBER=12731_PSO,GEN=63_MEMBER=12609_PSO,,
GEN=64_MEMBER=12733_PSO,GEN=63_MEMBER=12651_PSO,,
GEN=64_MEMBER=12735_PSO,GEN=63_MEMBER=12675_PSO,,
GEN=64_MEMBER=12737_PSO,GEN=62_MEMBER=12317_PSO,,
GEN=64_MEMBER=12739_PSO,GEN=61_MEMBER=12267_PSO,,
GEN=64_MEMBER=12741_PSO,GEN=63_MEMBER=12537_PSO,,
GEN=64_MEMBER=12743_PSO,GEN=62_MEMBER=12383_PSO,,
GEN=64_MEMBER=12745_PSO,GEN=63_MEMBER=12613_PSO,,
GEN=64_MEMBER=12747_PSO,GEN=63_MEMBER=12625_PSO,,
GEN=64_MEMBER=12749_PSO,GEN=62_MEMBER=12331_PSO,,
GEN=64_MEMBER=12751_PSO,GEN=62_MEMBER=12325_PSO,,
GEN=64_MEMBER=12753_PSO,GEN=63_MEMBER=12555_PSO,,
GEN=64_MEMBER=12755_PSO,GEN=63_MEMBER=12543_PSO,,
GEN=64_MEMBER=12757_PSO,GEN=62_MEMBER=12477_PSO,,
GEN=64_MEMBER=12759_PSO,GEN=63_MEMBER=12657_PSO,,
GEN=64_MEMBER=12761_PSO,GEN=62_MEMBER=12429_PSO,,
GEN=64_MEMBER=12763_PSO,GEN=63_MEMBER=12533_PSO,,
GEN=64_MEMBER=12765_PSO,GEN=60_MEMBER=12047_PSO,,
GEN=64_MEMBER=12767_PSO,GEN=63_MEMBER=12513_PSO,,
GEN=64_MEMBER=12769_PSO,GEN=63_MEMBER=12621_PSO,,
GEN=64_MEMBER=12771_PSO,GEN=59_MEMBER=11755_PSO,,
GEN=64_MEMBER=12773_PSO,GEN=63_MEMBER=12691_PSO,,
GEN=64_MEMBER=12775_PSO,GEN=63_MEMBER=12607_PSO,,
GEN=64_MEMBER=12777_PSO,GEN=61_MEMBER=12167_PSO,,
GEN=64_MEMBER=12779_PSO,GEN=63_MEMBER=12505_PSO,,
GEN=64_MEMBER=12781_PSO,GEN=63_MEMBER=12617_PSO,,
GEN=64_MEMBER=12783_PSO,GEN=63_MEMBER=12677_PSO,,
GEN=64_MEMBER=12785_PSO,GEN=63_MEMBER=12699_PSO,,
GEN=64_MEMBER=12787_PSO,GEN=62_MEMBER=12315_PSO,,
GEN=64_MEMBER=12789_PSO,GEN=60_MEMBER=12013_PSO,,
GEN=64_MEMBER=12791_PSO,GEN=63_MEMBER=12567_PSO,,
GEN=64_MEMBER=12793_PSO,GEN=61_MEMBER=12271_PSO,,
GEN=64_MEMBER=12795_PSO,GEN=63_MEMBER=12591_PSO,,
GEN=64_MEMBER=12797_PSO,GEN=62_MEMBER=12311_PSO,,
GEN=64_MEMBER=12799_PSO,GEN=62_MEMBER=12393_PSO,,
GEN=64_MEMBER=12801_PSO,GEN=61_MEMBER=12161_PSO,,
GEN=64_MEMBER=12803_PSO,GEN=60_MEMBER=12075_PSO,,
GEN=64_MEMBER=12805_PSO,GEN=63_MEMBER=12551_PSO,,
GEN=64_MEMBER=12807_PSO,GEN=59_MEMBER=11841_PSO,,
GEN=64_MEMBER=12809_PSO,GEN=59_MEMBER=11883_PSO,,
GEN=64_MEMBER=12811_PSO,GEN=59_MEMBER=11709_PSO,,
GEN=64_MEMBER=12813_PSO,GEN=63_MEMBER=12593_PSO,,
GEN=64_MEMBER=12815_PSO,GEN=63_MEMBER=12603_PSO,,
GEN=64_MEMBER=12817_PSO,GEN=62_MEMBER=12495_PSO,,
GEN=64_MEMBER=12819_PSO,GEN=63_MEMBER=12641_PSO,,
GEN=64_MEMBER=12821_PSO,GEN=63_MEMBER=12561_PSO,,
GEN=64_MEMBER=12823_PSO,GEN=62_MEMBER=12301_PSO,,
GEN=64_MEMBER=12825_PSO,GEN=62_MEMBER=12405_PSO,,
GEN=64_MEMBER=12827_PSO,GEN=62_MEMBER=12413_PSO,,
GEN=64_MEMBER=12829_PSO,GEN=62_MEMBER=12487_PSO,,
GEN=64_MEMBER=12831_PSO,GEN=63_MEMBER=12643_PSO,,
GEN=64_MEMBER=12833_PSO,GEN=63_MEMBER=12557_PSO,,
GEN=64_MEMBER=12835_PSO,GEN=62_MEMBER=12351_PSO,,
GEN=64_MEMBER=12837_PSO,GEN=63_MEMBER=12661_PSO,,
GEN=64_MEMBER=12839_PSO,GEN=60_MEMBER=11913_PSO,,
GEN=64_MEMBER=12841_PSO,GEN=60_MEMBER=12035_PSO,,
GEN=64_MEMBER=12843_PSO,GEN=62_MEMBER=12459_PSO,,
GEN=64_MEMBER=12845_PSO,GEN=56_MEMBER=11205_PSO,,
GEN=64_MEMBER=12847_PSO,GEN=63_MEMBER=12583_PSO,,
GEN=64_MEMBER=12849_PSO,GEN=60_MEMBER=11937_PSO,,
GEN=64_MEMBER=12851_PSO,GEN=58_MEMBER=11563_PSO,,
GEN=64_MEMBER=12853_PSO,GEN=62_MEMBER=12417_PSO,,
GEN=64_MEMBER=12855_PSO,GEN=63_MEMBER=12577_PSO,,
GEN=64_MEMBER=12857_PSO,GEN=58_MEMBER=11665_PSO,,
GEN=64_MEMBER=12859_PSO,GEN=63_MEMBER=12611_PSO,,
GEN=64_MEMBER=12861_PSO,GEN=63_MEMBER=12645_PSO,,
GEN=64_MEMBER=12863_PSO,GEN=60_MEMBER=12019_PSO,,
GEN=64_MEMBER=12865_PSO,GEN=62_MEMBER=12407_PSO,,
GEN=64_MEMBER=12867_PSO,GEN=58_MEMBER=11629_PSO,,
GEN=64_MEMBER=12869_PSO,GEN=60_MEMBER=12093_PSO,,
GEN=64_MEMBER=12871_PSO,GEN=61_MEMBER=12279_PSO,,
GEN=64_MEMBER=12873_PSO,GEN=56_MEMBER=11277_PSO,,
GEN=64_MEMBER=12875_PSO,GEN=61_MEMBER=12133_PSO,,
